1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.102
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.105
1.403,0.105
1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.105
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.105
1.403,0.105
1.403,0.105
1.403,0.105
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.104
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.103
1.403,0.104
1.403,0.104
1.403,0.104
1.404,0.104
1.405,0.104
1.408,0.100
1.413,0.091
1.413,0.091
1.423,0.072
1.436,0.054
1.451,0.037
1.471,0.014
1.495,-0.006
1.522,-0.026
1.552,-0.043
1.586,-0.062
1.622,-0.077
1.660,-0.089
1.660,-0.089
1.701,-0.094
1.741,-0.102
1.784,-0.110
1.826,-0.113
